Jebel Ali Port,17-Dec-2012 18:00,1.51,293,0,0.17,341,0,297,0.00,1.48
Jebel Ali Port,18-Dec-2012 00:00,1.93,158,0,0.17,336,0,30,0.01,1.46
Jebel Ali Port,18-Dec-2012 06:00,2.16,114,0,0.17,333,0, 2,0.03,1.94
Jebel Ali Port,18-Dec-2012 12:00,5.32,350,0,0.19,340,0,201,0.06,1.21
Jebel Ali Port,18-Dec-2012 18:00,1.92,31,0,0.20,347,0,297,0.01,1.57
Jebel Ali Port,19-Dec-2012 00:00,1.47,88,0,0.17,344,0,345,0.01,1.34
Jebel Ali Port,19-Dec-2012 06:00,1.81,45,0,0.14,343,0,347,0.02,2.09
Jebel Ali Port,19-Dec-2012 12:00,4.80,345,0,0.22,350,0,206,0.04,1.12
Jebel Ali Port,19-Dec-2012 18:00,2.08, 1,0,0.19,350,0,304,0.01,1.65
Jebel Ali Port,20-Dec-2012 00:00,1.43,123,0,0.16,347,0,115,0.01,1.29
Jebel Ali Port,20-Dec-2012 06:00,2.74,64,0,0.13,341,0,339,0.02,2.22
Jebel Ali Port,20-Dec-2012 12:00,5.38,354,0,0.26,354,0,211,0.05,1.07
Jebel Ali Port,20-Dec-2012 18:00,2.15,52,0,0.21,355,0,303,0.03,1.50
Jebel Ali Port Nearshore 2,17-Dec-2012 00:00,11.65,348,0,1.70,344,2,242,0.26,1.44
Jebel Ali Port Nearshore 2,17-Dec-2012 06:00,1.05,251,0,0.91,333,0,340,0.06,1.73
Jebel Ali Port Nearshore 2,17-Dec-2012 12:00,3.93,304,0,0.61,324,0,120,0.15,1.30
Jebel Ali Port Nearshore 2,17-Dec-2012 18:00,2.95,297,0,0.52,313,0,297,0.07,1.49
Jebel Ali Port Nearshore 2,18-Dec-2012 00:00,1.04,150,0,0.60,310,0,226,0.09,1.43
Jebel Ali Port Nearshore 2,18-Dec-2012 06:00,2.33,131,0,0.62,308,0,20,0.05,1.94
Jebel Ali Port Nearshore 2,18-Dec-2012 12:00,5.09,358,0,0.59,308,0,111,0.24,1.17
Jebel Ali Port Nearshore 2,18-Dec-2012 18:00,3.74,28,0,0.57,313,0,281,0.18,1.59
Jebel Ali Port Nearshore 2,19-Dec-2012 00:00,2.34,60,0,0.51,315,0,235,0.08,1.32
Jebel Ali Port Nearshore 2,19-Dec-2012 06:00,1.06,51,0,0.44,314,0,290,0.13,2.10
Jebel Ali Port Nearshore 2,19-Dec-2012 12:00,4.65,352,0,0.44,321,0,106,0.27,1.08
Jebel Ali Port Nearshore 2,19-Dec-2012 18:00,3.30,354,0,0.44,327,0,256,0.22,1.66
Jebel Ali Port Nearshore 2,20-Dec-2012 00:00,2.26,36,0,0.41,327,0,247,0.07,1.28
Jebel Ali Port Nearshore 2,20-Dec-2012 06:00,2.34,73,0,0.36,320,0,280,0.15,2.24
Jebel Ali Port Nearshore 2,20-Dec-2012 12:00,5.10,359,0,0.40,336,0,97,0.29,1.04
Jebel Ali Port Nearshore 2,20-Dec-2012 18:00,3.29,44,0,0.39,344,0,259,0.24,1.50
Jebel Ali Port Nearshore 1,17-Dec-2012 00:00,11.72,349,0,1.30,345,1,231,0.21,1.45
Jebel Ali Port Nearshore 1,17-Dec-2012 06:00,0.98,250,0,0.66,329,0,286,0.05,1.73
Jebel Ali Port Nearshore 1,17-Dec-2012 12:00,4.07,306,0,0.48,321,0,129,0.12,1.30
Jebel Ali Port Nearshore 1,17-Dec-2012 18:00,2.36,297,0,0.41,314,0,298,0.06,1.49
Jebel Ali Port Nearshore 1,18-Dec-2012 00:00,1.82,157,0,0.47,312,0,221,0.06,1.43
Jebel Ali Port Nearshore 1,18-Dec-2012 06:00,2.24,118,0,0.48,312,0,74,0.07,1.93
Jebel Ali Port Nearshore 1,18-Dec-2012 12:00,5.30,352,0,0.46,312,0,118,0.16,1.18
Jebel Ali Port Nearshore 1,18-Dec-2012 18:00,2.94,31,0,0.46,316,0,287,0.14,1.58
Jebel Ali Port Nearshore 1,19-Dec-2012 00:00,1.69,83,0,0.41,316,0,232,0.06,1.32
Jebel Ali Port Nearshore 1,19-Dec-2012 06:00,1.70,46,0,0.35,315,0,284,0.09,2.09
Jebel Ali Port Nearshore 1,19-Dec-2012 12:00,4.81,347,0,0.37,323,0,110,0.18,1.09
Jebel Ali Port Nearshore 1,19-Dec-2012 18:00,2.87,358,0,0.36,325,0,268,0.17,1.65
Jebel Ali Port Nearshore 1,20-Dec-2012 00:00,1.58,68,0,0.33,322,0,237,0.06,1.28
Jebel Ali Port Nearshore 1,20-Dec-2012 06:00,2.67,66,0,0.30,317,0,271,0.11,2.23
Jebel Ali Port Nearshore 1,20-Dec-2012 12:00,5.32,355,0,0.37,334,0,99,0.20,1.05
Jebel Ali Port Nearshore 1,20-Dec-2012 18:00,2.76,50,0,0.34,337,0,259,0.18,1.50
Jebel Ali Offshore,17-Dec-2012 00:00,11.92,346,0,1.99,343,2,241,0.28,1.44
Jebel Ali Offshore,17-Dec-2012 06:00,1.17,261,0,1.08,336,1,327,0.08,1.75
Jebel Ali Offshore,17-Dec-2012 12:00,4.09,309,0,0.70,328,0,118,0.19,1.28
Jebel Ali Offshore,17-Dec-2012 18:00,3.41,302,0,0.60,316,0,298,0.08,1.50
Jebel Ali Offshore,18-Dec-2012 00:00,2.22,327,0,0.71,311,0,226,0.11,1.42
Jebel Ali Offshore,18-Dec-2012 06:00,2.79,146,0,0.73,309,0,109,0.08,1.97
Jebel Ali Offshore,18-Dec-2012 12:00,4.59,216,0,0.67,307,0,107,0.31,1.16
Jebel Ali Offshore,18-Dec-2012 18:00,4.02,24,0,0.65,313,0,278,0.19,1.59
Jebel Ali Offshore,19-Dec-2012 00:00,3.21,37,0,0.59,317,0,240,0.08,1.32
Jebel Ali Offshore,19-Dec-2012 06:00,2.25,47,0,0.51,317,0,290,0.16,2.11
Jebel Ali Offshore,19-Dec-2012 12:00,4.33,355,0,0.47,321,0,97,0.33,1.08
Jebel Ali Offshore,19-Dec-2012 18:00,3.70,349,0,0.48,329,0,266,0.24,1.66
Jebel Ali Offshore,20-Dec-2012 00:00,3.00,14,0,0.46,334,0,255,0.07,1.29
Jebel Ali Offshore,20-Dec-2012 06:00,2.16,87,0,0.40,328,0,280,0.18,2.24
Jebel Ali Offshore,20-Dec-2012 12:00,4.78,73,0,0.40,338,0,90,0.36,1.04
Jebel Ali Offshore,20-Dec-2012 18:00,3.86,35,0,0.42,352,0,259,0.24,1.50
Jebel Ali Nearshore 2,17-Dec-2012 00:00,12.12,348,1,1.68,345,2,234,0.34,1.42
Jebel Ali Nearshore 2,17-Dec-2012 06:00,1.04,265,0,0.88,334,0,302,0.05,1.76
Jebel Ali Nearshore 2,17-Dec-2012 12:00,4.02,309,0,0.60,328,0,106,0.17,1.28
Jebel Ali Nearshore 2,17-Dec-2012 18:00,3.22,305,0,0.52,318,0,286,0.06,1.51
Jebel Ali Nearshore 2,18-Dec-2012 00:00,1.81,329,0,0.60,314,0,221,0.09,1.41
Jebel Ali Nearshore 2,18-Dec-2012 06:00,2.41,145,0,0.61,312,0,57,0.11,1.99
Jebel Ali Nearshore 2,18-Dec-2012 12:00,4.40,353,0,0.57,312,0,73,0.37,1.16
Jebel Ali Nearshore 2,18-Dec-2012 18:00,4.05,27,0,0.57,318,0,253,0.20,1.58
Jebel Ali Nearshore 2,19-Dec-2012 00:00,3.08,42,0,0.52,321,0,236,0.06,1.31
Jebel Ali Nearshore 2,19-Dec-2012 06:00,1.48,54,0,0.44,320,0,299,0.07,2.14
Jebel Ali Nearshore 2,19-Dec-2012 12:00,4.53,352,0,0.43,325,0,74,0.40,1.09
Jebel Ali Nearshore 2,19-Dec-2012 18:00,3.62,350,0,0.44,331,0,258,0.25,1.62
Jebel Ali Nearshore 2,20-Dec-2012 00:00,2.93,18,0,0.42,334,0,242,0.05,1.29
Jebel Ali Nearshore 2,20-Dec-2012 06:00,2.38,75,0,0.37,328,0,263,0.09,2.26
Jebel Ali Nearshore 2,20-Dec-2012 12:00,5.07,359,0,0.40,340,0,73,0.42,1.07
Jebel Ali Nearshore 2,20-Dec-2012 18:00,3.93,38,0,0.41,350,0,255,0.29,1.45
Jebel Ali Nearshore 1,17-Dec-2012 00:00,12.21,349,1,1.20,322,1,231,0.35,1.41
Jebel Ali Nearshore 1,17-Dec-2012 06:00,0.95,261,0,0.59,331,0,210,0.08,1.77
Jebel Ali Nearshore 1,17-Dec-2012 12:00,4.07,309,0,0.44,323,0,107,0.17,1.28
Jebel Ali Nearshore 1,17-Dec-2012 18:00,2.85,306,0,0.38,314,0,267,0.07,1.50
Jebel Ali Nearshore 1,18-Dec-2012 00:00,1.13,336,0,0.43,313,0,223,0.07,1.41
Jebel Ali Nearshore 1,18-Dec-2012 06:00,2.19,122,0,0.43,313,0,61,0.13,2.00
Jebel Ali Nearshore 1,18-Dec-2012 12:00,5.01,350,0,0.42,314,0,94,0.29,1.17
Jebel Ali Nearshore 1,18-Dec-2012 18:00,3.84,28,0,0.42,318,0,262,0.21,1.57
Jebel Ali Nearshore 1,19-Dec-2012 00:00,2.61,52,0,0.38,317,0,201,0.05,1.31
Jebel Ali Nearshore 1,19-Dec-2012 06:00,1.72,46,0,0.32,316,0,229,0.05,2.14
Jebel Ali Nearshore 1,19-Dec-2012 12:00,4.76,348,0,0.34,324,0,83,0.32,1.10
Jebel Ali Nearshore 1,19-Dec-2012 18:00,3.42,353,0,0.33,326,0,250,0.29,1.62
Jebel Ali Nearshore 1,20-Dec-2012 00:00,2.64,31,0,0.31,322,0,184,0.06,1.29
Jebel Ali Nearshore 1,20-Dec-2012 06:00,2.65,67,0,0.28,318,0,246,0.07,2.26
Jebel Ali Nearshore 1,20-Dec-2012 12:00,5.33,356,0,0.34,334,0,77,0.33,1.07
Jebel Ali Nearshore 1,20-Dec-2012 18:00,3.68,41,0,0.32,308,0,252,0.34,1.44
DUBAL,17-Dec-2012 00:00,11.54,350,0,0.92,343,0,240,0.16,1.46
DUBAL,17-Dec-2012 06:00,0.74,240,0,0.43,329,0,99,0.02,1.72
DUBAL,17-Dec-2012 12:00,4.07,306,0,0.35,321,0,143,0.04,1.31
DUBAL,17-Dec-2012 18:00,1.55,290,0,0.28,319,0,272,0.03,1.49
DUBAL,18-Dec-2012 00:00,2.02,157,0,0.31,318,0,282,0.02,1.44
DUBAL,18-Dec-2012 06:00,2.15,112,0,0.31,318,0,34,0.06,1.93
DUBAL,18-Dec-2012 12:00,5.38,351,0,0.32,319,0,165,0.05,1.19
DUBAL,18-Dec-2012 18:00,1.92,32,0,0.32,323,0,273,0.07,1.58
DUBAL,19-Dec-2012 00:00,1.49,92,0,0.29,320,0,279,0.02,1.32
DUBAL,19-Dec-2012 06:00,1.72,45,0,0.24,319,0,296,0.04,2.09
DUBAL,19-Dec-2012 12:00,4.81,346,0,0.30,330,0,114,0.06,1.10
DUBAL,19-Dec-2012 18:00,2.01, 2,0,0.25,327,0,266,0.08,1.65
DUBAL,20-Dec-2012 00:00,1.49,126,0,0.23,323,0,241,0.02,1.28
DUBAL,20-Dec-2012 06:00,2.70,64,0,0.22,319,0,286,0.04,2.22
DUBAL,20-Dec-2012 12:00,5.34,354,0,0.31,335,0,111,0.07,1.07
DUBAL,20-Dec-2012 18:00,2.13,54,0,0.26,333,0,269,0.09,1.50
Dubai Waterfront,17-Dec-2012 00:00,12.16,349,1,0.70,337,0,232,0.17,1.42
Dubai Waterfront,17-Dec-2012 06:00,0.82,260,0,0.36,323,0,153,0.05,1.78
Dubai Waterfront,17-Dec-2012 12:00,4.05,312,0,0.29,320,0,135,0.05,1.28
Dubai Waterfront,17-Dec-2012 18:00,2.24,308,0,0.22,318,0,214,0.02,1.50
Dubai Waterfront,18-Dec-2012 00:00,0.10,128,0,0.25,319,0,108,0.02,1.41
Dubai Waterfront,18-Dec-2012 06:00,2.08,124,0,0.25,319,0,62,0.06,2.00
Dubai Waterfront,18-Dec-2012 12:00,4.76,350,0,0.27,320,0,156,0.06,1.18
Dubai Waterfront,18-Dec-2012 18:00,2.94,30,0,0.25,320,0,255,0.04,1.57
Dubai Waterfront,19-Dec-2012 00:00,1.84,69,0,0.24,320,0,155,0.02,1.30
Dubai Waterfront,19-Dec-2012 06:00,1.60,47,0,0.20,319,0,138,0.03,2.15
Dubai Waterfront,19-Dec-2012 12:00,4.74,349,0,0.23,325,0,189,0.06,1.11
Dubai Waterfront,19-Dec-2012 18:00,2.92,357,0,0.21,321,0,245,0.06,1.61
Dubai Waterfront,20-Dec-2012 00:00,1.84,51,0,0.19,320,0,179,0.02,1.30
Dubai Waterfront,20-Dec-2012 06:00,2.60,69,0,0.17,319,0,237,0.02,2.26
Dubai Waterfront,20-Dec-2012 12:00,5.31,357,0,0.23,334,0,186,0.06,1.08
Dubai Waterfront,20-Dec-2012 18:00,2.94,46,0,0.20,314,0,253,0.07,1.44
DEWA,17-Dec-2012 00:00,11.51,350,0,0.95,336,0,238,0.17,1.45
DEWA,17-Dec-2012 06:00,0.88,243,0,0.47,319,0,148,0.02,1.72
DEWA,17-Dec-2012 12:00,4.05,305,0,0.38,313,0,141,0.04,1.31
DEWA,17-Dec-2012 18:00,1.80,291,0,0.32,311,0,262,0.03,1.49
DEWA,18-Dec-2012 00:00,1.95,156,0,0.35,312,0,282,0.03,1.43
DEWA,18-Dec-2012 06:00,2.21,115,0,0.36,311,0, 6,0.05,1.93
DEWA,18-Dec-2012 12:00,5.35,353,0,0.36,313,0,182,0.06,1.19
DEWA,18-Dec-2012 18:00,2.06,32,0,0.36,314,0,159,0.08,1.58
DEWA,19-Dec-2012 00:00,1.50,98,0,0.32,313,0,210,0.03,1.32
DEWA,19-Dec-2012 06:00,1.59,46,0,0.27,311,0,306,0.05,2.09
DEWA,19-Dec-2012 12:00,4.82,347,0,0.31,320,0,120,0.05,1.10
DEWA,19-Dec-2012 18:00,2.24, 1,0,0.27,316,0,259,0.09,1.65
DEWA,20-Dec-2012 00:00,1.41,120,0,0.25,313,0,206,0.02,1.28
DEWA,20-Dec-2012 06:00,2.62,66,0,0.24,313,0,276,0.05,2.22
DEWA,20-Dec-2012 12:00,5.27,356,0,0.31,326,0,133,0.05,1.06
DEWA,20-Dec-2012 18:00,2.18,55,0,0.26,322,0,266,0.10,1.50
Al Sofooh,17-Dec-2012 00:00,11.41,350,0,0.80,329,0,225,0.13,1.45
Al Sofooh,17-Dec-2012 06:00,0.75,238,0,0.41,312,0,278,0.03,1.72
Al Sofooh,17-Dec-2012 12:00,4.05,305,0,0.35,307,0,165,0.04,1.30
Al Sofooh,17-Dec-2012 18:00,1.61,286,0,0.30,304,0,258,0.03,1.49
Al Sofooh,18-Dec-2012 00:00,2.09,156,0,0.33,307,0,329,0.03,1.43
Al Sofooh,18-Dec-2012 06:00,2.14,111,0,0.35,309,0,173,0.06,1.93
Al Sofooh,18-Dec-2012 12:00,5.43,352,0,0.35,310,0,225,0.06,1.19
Al Sofooh,18-Dec-2012 18:00,1.91,33,0,0.33,309,0,296,0.05,1.59
Al Sofooh,19-Dec-2012 00:00,1.53,95,0,0.30,309,0,301,0.03,1.32
Al Sofooh,19-Dec-2012 06:00,1.62,46,0,0.26,308,0,163,0.06,2.09
Al Sofooh,19-Dec-2012 12:00,4.82,346,0,0.28,311,0,233,0.06,1.10
Al Sofooh,19-Dec-2012 18:00,1.95, 3,0,0.25,307,0,230,0.05,1.66
Al Sofooh,20-Dec-2012 00:00,1.54,128,0,0.23,307,0,238,0.02,1.28
Al Sofooh,20-Dec-2012 06:00,2.66,64,0,0.23,307,0,291,0.04,2.22
Al Sofooh,20-Dec-2012 12:00,5.30,355,0,0.25,313,0,225,0.04,1.06
Al Sofooh,20-Dec-2012 18:00,2.11,57,0,0.22,309,0,283,0.05,1.50
Al Mamzar,17-Dec-2012 00:00,9.89,346,0,1.31,337,1,254,0.20,1.54
Al Mamzar,17-Dec-2012 06:00,1.22,236,0,0.66,329,0,287,0.06,1.61
Al Mamzar,17-Dec-2012 12:00,3.67,296,0,0.42,323,0,249,0.06,1.37
Al Mamzar,17-Dec-2012 18:00,2.34,278,0,0.34,320,0,172,0.04,1.46
Al Mamzar,18-Dec-2012 00:00,2.83,150,0,0.38,316,0,268,0.04,1.50
Al Mamzar,18-Dec-2012 06:00,2.04,117,0,0.38,312,0,317,0.02,1.80
Al Mamzar,18-Dec-2012 12:00,5.40, 0,0,0.36,312,0,254,0.13,1.21
Al Mamzar,18-Dec-2012 18:00,2.46,35,0,0.37,317,0,271,0.08,1.59
Al Mamzar,19-Dec-2012 00:00,1.49,120,0,0.32,317,0,196,0.06,1.36
Al Mamzar,19-Dec-2012 06:00,0.73,30,0,0.27,316,0,258,0.04,2.00
Al Mamzar,19-Dec-2012 12:00,4.66,353,0,0.32,331,0,257,0.09,1.07
Al Mamzar,19-Dec-2012 18:00,2.14, 8,0,0.28,331,0,268,0.09,1.74
Al Mamzar,20-Dec-2012 00:00,1.70,138,0,0.24,325,0,293,0.04,1.27
Al Mamzar,20-Dec-2012 06:00,1.78,72,0,0.23,320,0,284,0.04,2.18
Al Mamzar,20-Dec-2012 12:00,4.79, 4,0,0.30,337,0,253,0.08,0.99
Al Mamzar,20-Dec-2012 18:00,1.98,74,0,0.27,343,0,180,0.10,1.65
